"measurement.ID","sites.sitename","plot.name","stand.age","dominant.life.form","dominant.veg","variable.name","date","start.date","end.date","mean","min.dbh","citation.ID","country","lat","lon","masl","mat","map","geographic.area","biogeog","Koeppen","FAO.ecozone","plot.area","year.establishment.oldest.trees","regrowth.hist.type","regrowth.year","dist.mrs.hist.type","dist.mrs.yr"
9092,"Medio Rio Caqueta 2","old-growth tropical forest.MRC2","999","woody","2TEB","ANPP_foliage",NA,"1989","1990",2.867,NA,"Lips_1996_flit","Colombia",-0.42,-72.5,NA,NA,2289,521,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
9093,"Medio Rio Caqueta 2","old-growth tropical forest.MRC2","999","woody","2TEB","ANPP_repro",NA,"1989","1990",0.0235,NA,"Lips_1996_flit","Colombia",-0.42,-72.5,NA,NA,2289,521,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
9095,"Medio Rio Caqueta 3","old-growth tropical forest.MRC3","999","woody","2TEB","ANPP_litterfall_1",NA,"1989","1990",4.042,NA,"Lips_1996_flit","Colombia",-0.42,-72.5,NA,NA,2289,521,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
9096,"Medio Rio Caqueta 3","old-growth tropical forest.MRC3","999","woody","2TEB","ANPP_foliage",NA,"1989","1990",3.1819,NA,"Lips_1996_flit","Colombia",-0.42,-72.5,NA,NA,2289,521,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
9097,"Medio Rio Caqueta 3","old-growth tropical forest.MRC3","999","woody","2TEB","ANPP_repro",NA,"1989","1990",0.2209,NA,"Lips_1996_flit","Colombia",-0.42,-72.5,NA,NA,2289,521,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
9099,"Medio Rio Caqueta 4","old-growth tropical forest.MRC4","999","woody","2TEB","ANPP_litterfall_1",NA,"1989","1990",3.196,NA,"Lips_1996_flit","Colombia",-0.42,-72.5,NA,NA,2289,521,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
9100,"Medio Rio Caqueta 4","old-growth tropical forest.MRC4","999","woody","2TEB","ANPP_foliage",NA,"1989","1990",2.538,NA,"Lips_1996_flit","Colombia",-0.42,-72.5,NA,NA,2289,521,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
9101,"Medio Rio Caqueta 4","old-growth tropical forest.MRC4","999","woody","2TEB","ANPP_repro",NA,"1989","1990",0.1551,NA,"Lips_1996_flit","Colombia",-0.42,-72.5,NA,NA,2289,521,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
9103,"Medio Rio Caqueta 5","old-growth tropical forest.MRC5","999","woody","2TEB","ANPP_litterfall_1",NA,"1989","1990",2.9281,NA,"Lips_1996_flit","Colombia",-0.42,-72.5,NA,NA,2289,521,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
9104,"Medio Rio Caqueta 5","old-growth tropical forest.MRC5","999","woody","2TEB","ANPP_foliage",NA,"1989","1990",2.5192,NA,"Lips_1996_flit","Colombia",-0.42,-72.5,NA,NA,2289,521,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
9105,"Medio Rio Caqueta 5","old-growth tropical forest.MRC5","999","woody","2TEB","ANPP_repro",NA,"1989","1990",0.0893,NA,"Lips_1996_flit","Colombia",-0.42,-72.5,NA,NA,2289,521,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
9109,"Mekrijarvi Research Station","naturally regenerated Pinus sylvestris stands-mature","100","woody","2TEN","biomass_ag",NA,"1983.413699","1985.49589",58.8252,"0","Helmisaari_1995_ncip","Finland",62.783333,30.966667,145,1.4,690,325,"Palearctic","Dfc","Boreal coniferous forest","NAC","1885","Initiation of post-disturbance cohort (natural)","1885","NAC","NAC"
9110,"Mekrijarvi Research Station","naturally regenerated Pinus sylvestris stands-mature","100","woody","2TEN","biomass_root",NA,"1983.413699","1985.49589",10.6596,"NAC","Helmisaari_1995_ncip","Finland",62.783333,30.966667,145,1.4,690,325,"Palearctic","Dfc","Boreal coniferous forest","NAC","1885","Initiation of post-disturbance cohort (natural)","1885","NAC","NAC"
9111,"Mekrijarvi Research Station","naturally regenerated Pinus sylvestris stands-mature","100","woody","2TEN","biomass",NA,"1983.413699","1985.49589",69.4848,"0","Helmisaari_1995_ncip","Finland",62.783333,30.966667,145,1.4,690,325,"Palearctic","Dfc","Boreal coniferous forest","NAC","1885","Initiation of post-disturbance cohort (natural)","1885","NAC","NAC"
9121,"Menglun Nature Reserve","lowland tropical forest","999","woody","2TB","ANPP_litterfall_1","NI","NI","NI",4.16,NA,"Malhi_2011_taoe","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NI","NAC","NI","NAC"
9122,"Menglun Nature Reserve","lowland tropical forest","999","woody","2TB","ANPP_woody_stem","NI","NI","NI",3.38,"NAC","Malhi_2011_taoe","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NI","NAC","NI","NAC"
9123,"Menglun Nature Reserve","lowland tropical forest","999","woody","2TB","BNPP_root_fine","NI","NI","NI",5.46,NA,"Malhi_2011_taoe","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NI","NAC","NI","NAC"
9124,"Menglun Nature Reserve","lowland tropical forest","999","woody","2TB","NPP_woody","NI","NI","NI",5.59,"NAC","Malhi_2011_taoe","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NI","NAC","NI","NAC"
9125,"Menglun Nature Reserve","primary forest","999","woody","2TB","NEE","2003",NA,NA,-1.47,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9126,"Menglun Nature Reserve","primary forest","999","woody","2TB","NEE","2004",NA,NA,-1.87,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9127,"Menglun Nature Reserve","primary forest","999","woody","2TB","NEE","2005",NA,NA,-1.36,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9128,"Menglun Nature Reserve","primary forest","999","woody","2TB","NEE","2006",NA,NA,-2.1,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9129,"Menglun Nature Reserve","primary forest","999","woody","2TB","NEE","2007",NA,NA,-2.35,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9130,"Menglun Nature Reserve","primary forest","999","woody","2TB","NEE","2008",NA,NA,-0.98,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9131,"Menglun Nature Reserve","primary forest","999","woody","2TB","R_eco","2003",NA,NA,22.95,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9132,"Menglun Nature Reserve","primary forest","999","woody","2TB","R_eco","2004",NA,NA,21.95,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9133,"Menglun Nature Reserve","primary forest","999","woody","2TB","R_eco","2005",NA,NA,22.39,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9134,"Menglun Nature Reserve","primary forest","999","woody","2TB","R_eco","2006",NA,NA,19.41,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9135,"Menglun Nature Reserve","primary forest","999","woody","2TB","R_eco","2007",NA,NA,18.92,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9136,"Menglun Nature Reserve","primary forest","999","woody","2TB","R_eco","2008",NA,NA,24.81,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9137,"Menglun Nature Reserve","primary forest","999","woody","2TB","GPP","2003",NA,NA,24.42,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9138,"Menglun Nature Reserve","primary forest","999","woody","2TB","GPP","2004",NA,NA,23.82,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9139,"Menglun Nature Reserve","primary forest","999","woody","2TB","GPP","2005",NA,NA,23.75,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9140,"Menglun Nature Reserve","primary forest","999","woody","2TB","GPP","2006",NA,NA,21.51,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9141,"Menglun Nature Reserve","primary forest","999","woody","2TB","GPP","2007",NA,NA,21.27,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9142,"Menglun Nature Reserve","primary forest","999","woody","2TB","GPP","2008",NA,NA,25.79,NA,"Zhang_2010_rctu","China",21.95,101.2,750,19.25,1487,522,"IndoMalay","Cwa","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
9166,"Metolius 10","unmanaged","190","woody","2TEN","NEP","2001",NA,NA,1.68,NA,"Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9167,"Metolius 10","unmanaged","190","woody","2TEN","GPP","2001",NA,NA,11.91,NA,"Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9168,"Metolius 10","unmanaged","190","woody","2TEN","ANPP_woody_stem","2001",NA,NA,1.4,"NAC","Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9169,"Metolius 10","unmanaged","190","woody","2TEN","ANPP_foliage","2001",NA,NA,0.73,NA,"Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9170,"Metolius 10","unmanaged","190","woody","2TEN","ANPP_1","2001",NA,NA,2.14,"NAC","Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9171,"Metolius 10","unmanaged","190","woody","2TEN","ANPP_woody_branch","2001",NA,NA,0.29,NA,"Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9172,"Metolius 10","unmanaged","190","woody","2TEN","ANPP_woody","2001",NA,NA,1.69,"NAC","Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9173,"Metolius 10","unmanaged","190","woody","2TEN","ANPP_2","2001",NA,NA,2.42,"NAC","Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9174,"Metolius 10","unmanaged","190","woody","2TEN","BNPP_root_coarse","2001",NA,NA,0.52,"NAC","Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9175,"Metolius 10","unmanaged","190","woody","2TEN","BNPP_root_fine","2001",NA,NA,1.15,NA,"Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9176,"Metolius 10","unmanaged","190","woody","2TEN","BNPP_root","2001",NA,NA,1.67,"NAC","Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9177,"Metolius 10","unmanaged","190","woody","2TEN","NPP_1","2001",NA,NA,4.1,"NAC","Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9178,"Metolius 10","unmanaged","190","woody","2TEN","NPP_understory","2001",NA,NA,0.01,NA,"Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9179,"Metolius 10","unmanaged","190","woody","2TEN","R_soil","2001",NA,NA,7.74,NA,"Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9180,"Metolius 10","unmanaged","190","woody","2TEN","R_het_soil","2001",NA,NA,2.43,NA,"Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9181,"Metolius 10","unmanaged","190","woody","2TEN","R_auto","2001",NA,NA,7.8,NA,"Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9182,"Metolius 10","unmanaged","190","woody","2TEN","biomass_ag_foliage","2001",NA,NA,2.36,"NAC","Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9183,"Metolius 10","unmanaged","190","woody","2TEN","biomass_ag_woody","2001",NA,NA,119.82,"NAC","Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9184,"Metolius 10","unmanaged","190","woody","2TEN","biomass_root_coarse","2001",NA,NA,34.59,"NAC","Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9185,"Metolius 10","unmanaged","190","woody","2TEN","biomass_root_fine","2001",NA,NA,5.32,NA,"Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9186,"Metolius 10","unmanaged","190","woody","2TEN","biomass_ag","2001",NA,NA,122.26,"NAC","Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9187,"Metolius 10","unmanaged","190","woody","2TEN","biomass","2001",NA,NA,162.17,"NAC","Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9188,"Metolius 10","unmanaged","190","woody","2TEN","biomass_root","2001",NA,NA,39.91,"NAC","Luyssaert_2007_cbob","United States of America",44.4982,-121.6249,895,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1811","Initiation of post-disturbance cohort (natural)","1811","NAC","NAC"
9189,"Metolius 11","unmanaged","316","woody","2TEN","NEP","2001",NA,NA,0.04,NA,"Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9190,"Metolius 11","unmanaged","316","woody","2TEN","GPP","2001",NA,NA,8.49,NA,"Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9191,"Metolius 11","unmanaged","316","woody","2TEN","ANPP_woody_stem","2001",NA,NA,0.45,"NAC","Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9192,"Metolius 11","unmanaged","316","woody","2TEN","ANPP_foliage","2001",NA,NA,0.48,NA,"Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9193,"Metolius 11","unmanaged","316","woody","2TEN","ANPP_1","2001",NA,NA,0.92,"NAC","Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9194,"Metolius 11","unmanaged","316","woody","2TEN","ANPP_woody_branch","2001",NA,NA,0.09,NA,"Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9195,"Metolius 11","unmanaged","316","woody","2TEN","ANPP_woody","2001",NA,NA,0.54,"NAC","Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9196,"Metolius 11","unmanaged","316","woody","2TEN","ANPP_2","2001",NA,NA,1.02,"NAC","Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9197,"Metolius 11","unmanaged","316","woody","2TEN","BNPP_root_coarse","2001",NA,NA,0.16,"NAC","Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9198,"Metolius 11","unmanaged","316","woody","2TEN","BNPP_root_fine","2001",NA,NA,0.96,NA,"Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9199,"Metolius 11","unmanaged","316","woody","2TEN","BNPP_root","2001",NA,NA,1.12,"NAC","Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9200,"Metolius 11","unmanaged","316","woody","2TEN","NPP_1","2001",NA,NA,2.14,"NAC","Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9201,"Metolius 11","unmanaged","316","woody","2TEN","NPP_understory","2001",NA,NA,0.01,NA,"Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9202,"Metolius 11","unmanaged","316","woody","2TEN","R_soil","2001",NA,NA,7.46,NA,"Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9203,"Metolius 11","unmanaged","316","woody","2TEN","R_het_soil","2001",NA,NA,2.12,NA,"Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9204,"Metolius 11","unmanaged","316","woody","2TEN","R_auto","2001",NA,NA,6.34,NA,"Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9205,"Metolius 11","unmanaged","316","woody","2TEN","biomass_ag_foliage","2001",NA,NA,2.89,"NAC","Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9206,"Metolius 11","unmanaged","316","woody","2TEN","biomass_ag_woody","2001",NA,NA,153.17,"NAC","Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9207,"Metolius 11","unmanaged","316","woody","2TEN","biomass_root_coarse","2001",NA,NA,43.9,"NAC","Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9208,"Metolius 11","unmanaged","316","woody","2TEN","biomass_root_fine","2001",NA,NA,4.47,NA,"Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9209,"Metolius 11","unmanaged","316","woody","2TEN","biomass_ag","2001",NA,NA,156.96,"NAC","Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9210,"Metolius 11","unmanaged","316","woody","2TEN","biomass","2001",NA,NA,205.33,"NAC","Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9211,"Metolius 11","unmanaged","316","woody","2TEN","biomass_root","2001",NA,NA,48.37,"NAC","Luyssaert_2007_cbob","United States of America",44.4222,-121.6066,1129,NA,NA,366,"Nearctic","Csb","Temperate mountain system","NAC","1685","Initiation of post-disturbance cohort (natural)","1685","NAC","NAC"
9540,"Milin Picea, Abies","Picea, Abies","140","woody","2TEN","biomass_ag","NRA","NRA","NRA",120.2,"NAC","Luo_1996_ponp","China",29.2,94.1,NA,7,609,531,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
9541,"Milin Picea, Abies","Picea, Abies","140","woody","2TEN","biomass","NRA","NRA","NRA",138.54,"NAC","Luo_1996_ponp","China",29.2,94.1,NA,7,609,531,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
9542,"Milin Picea, Abies","Picea, Abies","140","woody","2TEN","biomass_root","NRA","NRA","NRA",18.3,"NAC","Luo_1996_ponp","China",29.2,94.1,NA,7,609,531,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
9624,"Miquan","Picea, Abies","178","woody","2TEN","biomass_ag","NRA","NRA","NRA",116.8,"NAC","Luo_1996_ponp","China",43.9,87.7,NA,-1.3,836,534,"Palearctic","BSk","Temperate desert","NAC","NAC","NAC","NAC","NAC","NAC"
9625,"Miquan","Picea, Abies","178","woody","2TEN","biomass","NRA","NRA","NRA",143.9,"NAC","Luo_1996_ponp","China",43.9,87.7,NA,-1.3,836,534,"Palearctic","BSk","Temperate desert","NAC","NAC","NAC","NAC","NAC","NAC"
9626,"Miquan","Picea, Abies","178","woody","2TEN","biomass_root","NRA","NRA","NRA",27.1,"NAC","Luo_1996_ponp","China",43.9,87.7,NA,-1.3,836,534,"Palearctic","BSk","Temperate desert","NAC","NAC","NAC","NAC","NAC","NAC"
9627,"Mishana","terra firma MSH-01","999","woody","2TEB","ANPP_woody_stem",NA,"1983.038356","1990.69863",2.61,"NAC","Malhi_2004_tacw","Peru",-3.78,-73.5,114,26.34,2763,35,"Neotropics","Af","Tropical rainforest","1","NAC","NAC","NAC","No disturbance","1904"
9650,"Miyaluo","Picea, Abies","169","woody","2TEN","biomass_ag","NRA","NRA","NRA",136,"NAC","Luo_1996_ponp","China",31.6,102.8,NA,6.1,795,536,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
9651,"Miyaluo","Picea, Abies","169","woody","2TEN","biomass","NRA","NRA","NRA",167.31,"NAC","Luo_1996_ponp","China",31.6,102.8,NA,6.1,795,536,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
9652,"Miyaluo","Picea, Abies","169","woody","2TEN","biomass_root","NRA","NRA","NRA",31.3,"NAC","Luo_1996_ponp","China",31.6,102.8,NA,6.1,795,536,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
9653,"Mocambo","terra firma MBO-01","999","woody","2TEB","ANPP_woody_stem",NA,"1956.497268","1971.49863",2.53,"NAC","Malhi_2004_tacw","Brazil",-1.45,-48.45,24,26.63,2933,296,"Neotropics","Af","Tropical rainforest","2","NAC","NAC","NAC","No disturbance","1904"
9654,"Mocambo","terra firma MBO-01","999","woody","2TEB","NPP_woody","NI","NI","NI",4.18,"NAC","Malhi_2011_taoe","Brazil",-1.45,-48.45,24,26.63,2933,296,"Neotropics","Af","Tropical rainforest","2","NAC","NAC","NAC","No disturbance","1904"
