siteID,sites.sitename,city,state,country,lat,lon,masl,geography.notes,mat,min.temp,max.temp,map,climate.notes,soil.texture,soil.classification,soilnotes,hydrology.notes,sitenotes,siteref,area,biogeog,Koeppen,FAOecozone,siteID.v1,tropical_extratropical,indicates.site.that.lacks.info.direct.from.pub,loaded_from,loaded_by
370,Kolli hill,NAC,Tamil Nadu,India,11.2,78.3,NAC,NA,28.2,NAC,NAC,1440,NA,NAC,NAC,NA,NAC,NA,NA,120,IndoMalay,Aw,Tropical shrubland,325,tropical,,,
371,Kraven S.A.,NAC,Heredia,Costa Rica,10.2652,-84.1565,1047,NA,19.8,NAC,NAC,4902,NA,NAC, Ultisol  ,NA,NAC,NA,NA,NA,Neotropics,Am,Tropical rainforest,1313,tropical,,,
372,Kusumi,NAC,Chhattisgarh,India,21.9,81.55,300,NA,27.75,13.2,42.3,1200,NA,clay,Entisol,The soil of the study area is red laterite derived from metamorphicrock with stones and ferruginous gravel and classifed as Entisols.,NAC,NA,NA,149,IndoMalay,Aw,Tropical dry forest,398,tropical,,,
373,L'Anguededou Forest,NAC,Lagunes,Cote D'Ivoire,5.33,-4.17,50,lowland,26.9,NAC,NAC,1900,NA,NAC,NAC,"well-drained, acid",NAC,"""Mature tropical lowland forest""",Muller & Nielsen 1965,81,Afrotropics,Aw,Tropical rainforest,239,tropical,,,
374,"La Chonta 1,2",NAC,Santa Cruz,Bolivia,-15.685,-62.773,NAC,NA,NAC,NAC,NAC,1580,NA,NAC,NAC,NA,NAC,NA,NA,NA,Neotropics,Aw,Tropical moist forest,1319,tropical,,,
375,La Chonta 3,NAC,Santa Cruz,Bolivia,-15.666,-62.817,NAC,NA,NAC,NAC,NAC,1580,NA,NAC,NAC,NA,NAC,NA,NA,NA,Neotropics,Aw,Tropical moist forest,1320,tropical,,,
376,La Huerta,NAC,Puntarenas,Costa Rica,8.4086,-83.3363,68,NA,27.1,NAC,NAC,4300,NA,NAC, Ultisol  ,NA,NAC,NA,NA,NA,Neotropics,Af,Tropical rainforest,1296,tropical,,,
377,La Sabanita low forest (SB3),San Ignacio de Yuruani,Bolivar,Venezuela,5,-61,1150,NA,20.6,NAC,NAC,2200,A relatively dry period lasts from January to March (sometimes April),loamy clay,Oxisol,Acrohumox,NAC,NA,Priess and Folster 1994,76,Neotropics,Af,Tropical mountain system,1225,tropical,,,
378,La Sabanita medium forest (SMA5),San Ignacio de Yuruani,Bolivar,Venezuela,5,-61,1150,NA,20.6,NAC,NAC,2200,A relatively dry period lasts from January to March (sometimes April),loamy clay,Oxisol,Acrohumox,NAC,NA,Priess and Folster 1994,76,Neotropics,Af,Tropical mountain system,1224,tropical,,,
379,La Sabanita tall forest (SA1),San Ignacio de Yuruani,Bolivar,Venezuela,5,-61,1150,NA,20.6,NAC,NAC,2200,A relatively dry period lasts from January to March (sometimes April),loamy clay,Oxisol,Acrohumox,NAC,NA,Priess and Folster 1994,76,Neotropics,Af,Tropical mountain system,217,tropical,,,
380,La Selva (Russell),NAC,Heredia,Costa Rica,10.43,-83.98, 44-89  ,NA,25.8,NAC,NAC,3960,NA,NAC,NAC,NA,NAC,NA,Russell et al. 2010 [83],NA,Neotropics,Af,Tropical rainforest,1379,tropical,,,
381,La Selva Biological Station,Puerto Viejo de Sarapapiqui,Heredia,Costa Rica,10.43,-83.98,85,NA,24.75,NAC,NAC,4250,NA,clay loam,NAC,NA,NAC,NA,"Clark 1998,",106,Neotropics,Af,Tropical rainforest,294,tropical,,,
382,La Selva Biological Station.CARBONO project,Puerto Viejo de Sarapapiqui,Heredia,Costa Rica,10.423333,-84.021111,115,NA,24.6,NAC,NAC,4000,NA,NAC,Ultisol; Inceptisol,"Soils range from relatively fertile Inceptisols in riverine areas to low pH, low phosphorus Ultisols in upland area.",NAC,NA,NA,106,Neotropics,Am,Tropical rainforest,293,tropical,,,
383,La Selva Biological Station.OTS plots,Puerto Viejo de Sarapapiqui,Heredia,Costa Rica,10.43,-83.983333,90,NA,24,NAC,NAC,4000,NA,NAC,Inceptisol,NA,NAC,NA,Lieberman and Lieberman 1987; Lieberman and Lieberman 1994,106,Neotropics,Af,Tropical rainforest,292,tropical,,,
384,La Selva Biological Station.Vegetation map plots,Puerto Viejo de Sarapapiqui,Heredia,Costa Rica,10.43,-84,94,NA,26,NAC,NAC,4000,NA,NAC,NAC,NA,NAC,NA,Clark 1998,106,Neotropics,Af,Tropical rainforest,291,tropical,,,
385,Lago Central 23-25 m a.s.l.,NAC,Amazonas,Brazil,-3.2251,-59.9317,24,NA,NAC,NAC,NAC,NAC,NA,NAC,NAC,NA,NAC,NA,Martius (1997),NA,Neotropics,Am,Tropical rainforest,1416,tropical,,,
386,Lago Cobra 23-25 m a.s.l.,NAC,Amazonas,Brazil,-3.2251,-59.9317,24,NA,NAC,NAC,NAC,NAC,NA,NAC,NAC,NA,NAC,NA,Martius (1997),NA,Neotropics,Am,Tropical rainforest,1417,tropical,,,
387,Lago Cobra 25-26 m a.s.l.,NAC,Amazonas,Brazil,-3.2251,-59.9317,25.5,NA,NAC,NAC,NAC,NAC,NA,NAC,NAC,NA,NAC,NA,Martius (1997),NA,Neotropics,Am,Tropical rainforest,1418,tropical,,,
388,Lago Cobra 26-27 m a.s.l.,NAC,Amazonas,Brazil,-3.2251,-59.9317,26.5,NA,NAC,NAC,NAC,NAC,NA,NAC,NAC,NA,NAC,NA,Martius (1997),NA,Neotropics,Am,Tropical rainforest,1419,tropical,,,
389,Lajas Valley plantation,NAC,Puerto Rico,United States of America,18,-67,100,NA,25.46666667,NAC,NAC,1144.833333,NA,clay,Vertisol,"Soils are intrzonal soils in the group planosol; Fraternidad clay; very-fine, montmorillonitic, isohyperthermic, Udic Chromustert; surface soil is very dark grayish-brown, friable, granular clay",NAC,NA,NA,133,Neotropics,Aw,Tropical moist forest,344,tropical,,,
390,Lambir,Miri,Sarawak,Malaysia,4.1865,114.017,200,NA,27,NAC,NAC,2740,NA,NAC,NAC,NA,NAC,NA,NA,64,IndoMalay,Af,Tropical rainforest,191,tropical,,,
391,Lapas,NAC,Puntarenas,Costa Rica,9.7792,-84.6058,46,NA,27.6,NAC,NAC,3500,NA,NAC, Inceptisol  ,NA,NAC,NA,NA,NA,Neotropics,Aw,Tropical moist forest,1282,tropical,,,
392,Las Londras plot 1,NAC,Santa Cruz,Bolivia,-14.4,-61.13,170,NA,24.9,NAC,NAC,1441,Dry season length 6 mths,NAC,ultisol (oxyaquic kandiudult),NA,seasonally flooded,NA,NA,11,Neotropics,Aw,Tropical rainforest,24,tropical,,,
393,Las Londras plot 2,NAC,Santa Cruz,Bolivia,-14.4,-61.13,170,NA,24.9,NAC,NAC,1441,Dry season length 6 mths,NAC,ultisol (oxyaquic kandiudult),NA,seasonally flooded,NA,NA,11,Neotropics,Aw,Tropical rainforest,25,tropical,,,
394,Las Margaritas,NAC,Puebla,Mexico,20,-97.3,NAC,NA,NAC,NAC,NAC,2832,NA,NAC,NAC,NA,NAC,NA,NA,NA,Neotropics,Cfb,Tropical rainforest,1362,tropical,,,
395,LAT-01a_La Tene,NAC,Fromager,Cote D'Ivoire,6.5,-5.33,70,NA,26.3,NAC,NAC,1200,NA,NAC,NAC,NA,NAC,NA,NA,84,Afrotropics,Aw,Tropical rainforest,250,tropical,,,
396,Laupahoehoe,NAC,Hawaii,United States of America,19.95,-155.3,1170,NA,16,NAC,NAC,2500,NA,clay,Andisol,Andisol,NAC,Metrosideros polymorpha,"Clarck et al 2001,Herbert and Fownes, 1999; Crews et al. 1995 for site data",157,Oceania,Cfb,Tropical mountain system,433,tropical,,,
397,Lely,NAC,Sipaliwini,Suriname,4.264,-54.753,NAC,NA,NAC,NAC,NAC,2462,NA,NAC,NAC,NA,NAC,NA,NA,NA,Neotropics,Af,Tropical rainforest,1370,tropical,,,
398,LEN-01_Ituri Lenda 1,NAC,Orientale,Congo,1.35,28.82,750,NA,23.9,NAC,NAC,1701,NA,NAC,Oxisol,NA,NAC,NA,NA,53,Afrotropics,Af,Tropical rainforest,143,tropical,,,
399,LEN-02_Ituri Lenda 2,NAC,Orientale,Congo,1.44,28.58,750,NA,24.2,NAC,NAC,1750,NA,NAC,Oxisol,NA,NAC,NA,NA,53,Afrotropics,Af,Tropical rainforest,148,tropical,,,
400,Leuser Ecosystem chronosequence,Telaga,North Sumatra,Indonesia,3.789,97.872,1100,NA,NA,NAC,NAC,NA,NA,NAC,NAC,NA,NAC,NA,NA,66,IndoMalay,Af,Tropical mountain system,193,tropical,,,
401,Linhares,NAC,Espirito Santo,Brazil,-19.2,-40.03,43,NA,24.47,NAC,NAC,1183,Dry season length 7.72 mths,NAC,younger oxisol,NA,terra firma,NA,NA,174,Neotropics,Aw,Tropical rainforest,484,tropical,,,
402,LLL-01a_La Lole,NAC,Lobaye,Central African Republic,3.83,18,487,NA,23.7,NAC,NAC,1677,NA,NAC,NAC,NA,NAC,NA,NA,71,Afrotropics,Aw,Tropical rainforest,212,tropical,,,
403,LOP-01_Lope,NAC,Ogooue-Ivindo,Gabon,-0.17,11.42,250,NA,25.2,NAC,NAC,1763,NA,NAC,NAC,NA,NAC,NA,NA,48,Afrotropics,Aw,Tropical rainforest,134,tropical,,,
404,LOP-25_Lope SEGC,NAC,Ogooue-Ivindo,Gabon,-0.43,11.43,300,NA,24.9,NAC,NAC,1825,NA,NAC,NAC,NA,NAC,NA,NA,48,Afrotropics,Aw,Tropical rainforest,132,tropical,,,
405,Los Fierros Bosque I,NAC,Santa Cruz,Bolivia,-14.61,-60.87,225,NA,25.1,NAC,NAC,1373,Dry season length 6.46 mths,NAC,younger oxisol,NA,terra firma,NA,NA,9,Neotropics,Aw,Tropical rainforest,18,tropical,,,
406,Los Fierros Bosque II,NAC,Santa Cruz,Bolivia,-14.6,-60.85,225,NA,25.1,NAC,NAC,1373,Dry season length 6.46 mths,NAC,younger oxisol,NA,terra firma,NA,NA,9,Neotropics,Aw,Tropical rainforest,19,tropical,,,
407,Los Tuxtlas,NAC,Veracruz,Mexico,18.58,-95.08,NAC,NA,27,NAC,NAC,4700,NA,NAC,NAC,NA,NAC,NA,NA,139,Neotropics,Am,Tropical rainforest,367,tropical,,,
408,Los Tuxtlas Primary forest,NAC,Veracruz,Mexico,18.583333,-95.083333,200,NA,27,16,32,2557,NA,NAC,Andosol,"Soils have been classified as well-drained, coarse- textured, vitric Andosols mixed with volcanic ash.",NAC,NA,NA,139,Neotropics,Am,Tropical rainforest,368,tropical,,,
409,Los Tuxtlas S-0.5,NAC,Veracruz,Mexico,18.583333,-95.083333,200,NA,27,16,32,2557,NA,NAC,Andosol,"Soils have been classified as well-drained, coarse- textured, vitric Andosols mixed with volcanic ash.",NAC,NA,NA,139,Neotropics,Am,Tropical rainforest,369,tropical,,,
410,Los Tuxtlas S-10,NAC,Veracruz,Mexico,18.583333,-95.083333,200,NA,27,16,32,2557,NA,NAC,Andosol,"Soils have been classified as well-drained, coarse- textured, vitric Andosols mixed with volcanic ash.",NAC,NA,NA,139,Neotropics,Am,Tropical rainforest,370,tropical,,,
411,Los Tuxtlas S-16,NAC,Veracruz,Mexico,18.583333,-95.083333,200,NA,27,16,32,2557,NA,NAC,Andosol,"Soils have been classified as well-drained, coarse- textured, vitric Andosols mixed with volcanic ash.",NAC,NA,NA,139,Neotropics,Am,Tropical rainforest,371,tropical,,,
412,Los Tuxtlas S-20a,NAC,Veracruz,Mexico,18.583333,-95.083333,200,NA,27,16,32,2557,NA,NAC,Andosol,"Soils have been classified as well-drained, coarse- textured, vitric Andosols mixed with volcanic ash.",NAC,NA,NA,139,Neotropics,Am,Tropical rainforest,372,tropical,,,
413,Los Tuxtlas S-20b,NAC,Veracruz,Mexico,18.583333,-95.083333,200,NA,27,16,32,2557,NA,NAC,Andosol,"Soils have been classified as well-drained, coarse- textured, vitric Andosols mixed with volcanic ash.",NAC,NA,NA,139,Neotropics,Am,Tropical rainforest,373,tropical,,,
414,Los Tuxtlas S-26,NAC,Veracruz,Mexico,18.583333,-95.083333,200,NA,27,16,32,2557,NA,NAC,Andosol,"Soils have been classified as well-drained, coarse- textured, vitric Andosols mixed with volcanic ash.",NAC,NA,NA,139,Neotropics,Am,Tropical rainforest,374,tropical,,,
415,Los Tuxtlas S-30,NAC,Veracruz,Mexico,18.583333,-95.083333,200,NA,27,16,32,2557,NA,NAC,Andosol,"Soils have been classified as well-drained, coarse- textured, vitric Andosols mixed with volcanic ash.",NAC,NA,NA,139,Neotropics,Am,Tropical rainforest,375,tropical,,,
416,Los Tuxtlas S-4,NAC,Veracruz,Mexico,18.583333,-95.083333,200,NA,27,16,32,2557,NA,NAC,Andosol,"Soils have been classified as well-drained, coarse- textured, vitric Andosols mixed with volcanic ash.",NAC,NA,NA,139,Neotropics,Am,Tropical rainforest,376,tropical,,,
417,Los Tuxtlas S-50,NAC,Veracruz,Mexico,18.583333,-95.083333,200,NA,27,16,32,2557,NA,NAC,Andosol,"Soils have been classified as well-drained, coarse- textured, vitric Andosols mixed with volcanic ash.",NAC,NA,NA,139,Neotropics,Am,Tropical rainforest,377,tropical,,,
418,Los Tuxtlas S-8a,NAC,Veracruz,Mexico,18.583333,-95.083333,200,NA,27,16,32,2557,NA,NAC,Andosol,"Soils have been classified as well-drained, coarse- textured, vitric Andosols mixed with volcanic ash.",NAC,NA,NA,139,Neotropics,Am,Tropical rainforest,378,tropical,,,
419,Los Tuxtlas S-8b,NAC,Veracruz,Mexico,18.583333,-95.083333,200,NA,27,16,32,2557,NA,NAC,Andosol,"Soils have been classified as well-drained, coarse- textured, vitric Andosols mixed with volcanic ash.",NAC,NA,NA,139,Neotropics,Am,Tropical rainforest,379,tropical,,,
420,Luciano,NAC,Puntarenas,Costa Rica,9.7713,-84.614,101,NA,27.3,NAC,NAC,3100,NA,NAC, Ultisol  ,NA,NAC,NA,NA,NA,Neotropics,Aw,Tropical moist forest,1284,tropical,,,
421,Lumbubashi,NAC,Katanga,Congo,-11.48,27.6,1208,NA,20.3,NAC,NAC,1273,NA,clay,NAC,NA,NAC,NA,"Olsen et al 2001,DeAngelis et al 1981,",15,Afrotropics,Cwa,Tropical moist forest,37,tropical,,,
422,Luo Site 4700.Dinghushan,Zhaoqing,Guangdong,China,23.13,112.58,270,NA,21.2,NAC,NAC,1713,NA,NAC,NAC,NA,NAC,NA,NA,155,IndoMalay,Cfa,Subtropical humid forest,408,tropical,,,
423,Luo Site 4722.Heishiding 2,NAC,Guangdong,China,23.45,111.88,380,NA,20.5,NAC,NAC,1735,NA,NAC,NAC,NA,NAC,NA,NA,156,IndoMalay,Cfa,Subtropical humid forest,424,tropical,,,
424,Luo Site Table 3-63 Limushan,NAC,Hainan,China,19.23,109.82,790,NA,21.9,NAC,NAC,2366,NA,NAC,NAC,NA,NAC,NA,NA,151,IndoMalay,Aw,Tropical moist forest,403,tropical,,,
425,Luquillo,NAC,Puerto Rico,United States of America,18.32,-65.82,170,NA,23,NAC,NAC,1100,NA,clay loam,NAC,NA,NAC,NA,"Lugo 1992,",135,Neotropics,Am,Tropical rainforest,358,tropical,,,
426,Luquillo (ORNL),NAC,Puerto Rico,United States of America,18.32,-65.82,200-400,NA,25.6,NAC,NAC,1650,NA,NAC,clayey Oxidic Isohyperthermic Tropeptic Haplorthox,NA,NAC,NA,Lugo et al. 1999 ORNL [85],NA,Neotropics,Am,Tropical rainforest,1376,tropical,,,
427,Luquillo 2,NAC,Puerto Rico,United States of America,18.32,-65.82,NI,NA,22.3,NAC,NAC,3500,NA,clay loam,NAC,NA,NAC,NA,"Li et al 2004,",135,Neotropics,Am,Tropical rainforest,359,tropical,,,
428,Luquillo 3,NAC,Puerto Rico,United States of America,18.42,-65.92,NAC,NA,19.7,NAC,NAC,1885,NA,NAC,NAC,Prestoea montana,NAC,NA,NA,135,Neotropics,Am,Tropical moist forest,363,tropical,,,
429,Luquillo Experimental Forest,El Verde,Puerto Rico,United States of America,18.3,-65.8,500,lat-long estimated from map in paper and google maps; more precise value may be possible. See Luyssaert?,22.3,NAC,NAC,3760,NA,clay,NAC,NA,NAC,NA,NA,135,Neotropics,Am,Tropical mountain system,356,tropical,,,
430,Luquillo Forest Dynamics Plot,NAC,Puerto Rico,Unites States of America,18.324,-65.818,NAC,NA,NAC,NAC,NAC,3548,NA,NAC,NAC,NA,NAC,NA,NA,NA,Neotropics,Am,Tropical rainforest,1366,tropical,,,
431,LWW-01_Lope West Woods,NAC,Moyen-Ogooue,Gabon,-0.42,11.4,350,NA,25.3,NAC,NAC,1818,NA,NAC,NAC,NA,NAC,NA,NA,48,Afrotropics,Aw,Tropical rainforest,133,tropical,,,
432,Madeira River 1,NAC,Amazonas,Brazil,-5.739,-61.579,NAC,NA,NAC,NAC,NAC,2507,NA,NAC,NAC,NA,NAC,NA,NA,NA,Neotropics,Am,Tropical rainforest,1344,tropical,,,
433,Madeira River 2,NAC,Amazonas,Brazil,-5.654,-61.042,NAC,NA,NAC,NAC,NAC,2507,NA,NAC,NAC,NA,NAC,NA,NA,NA,Neotropics,Am,Tropical rainforest,1346,tropical,,,
434,Madeira River 3,NAC,Amazonas,Brazil,-5.739,-61.42,NAC,NA,NAC,NAC,NAC,2507,NA,NAC,NAC,NA,NAC,NA,NA,NA,Neotropics,Am,Tropical rainforest,1345,tropical,,,
435,Madeira River 4,NAC,Amazonas,Brazil,-5.652,-61.036,NAC,NA,NAC,NAC,NAC,2507,NA,NAC,NAC,NA,NAC,NA,NA,NA,Neotropics,Am,Tropical rainforest,1347,tropical,,,
436,Mae Klong,NAC,Kanchanaburi,Thailand,14.58,98.85,160,NA,25.4,NAC,NAC,1604,NA,loam,Ultisol,NA,NAC,NA,"Saigusa et al 2008, asiaflux",126,IndoMalay,Am,Tropical dry forest,331,tropical,,,
437,Magdalena terraces primary forest,Barranca Bermeja,Satander,Columbia,6.39,-73.56,200,NA,23.67,NAC,NAC,3000,NA,NAC,Latosol,"The soils are acid (pH < 4) Latosols with low base content (0.2-1.5 m.e./100 g) and exchange capacity (2-4 m. e./100 g). They developed in stratified material, i.e. fine grained surface deposits of low to medium clay content (10-25%) usually covering a clayey (>35% clay) and dense terrace sediment of low porosity (<30 vol%).",NAC,NA,Folster et al. 1976 ,92,Neotropics,Af,Tropical mountain system,268,tropical,,,
438,Magdalena terraces secondary forest chronosequence,Barranca Bermeja,Satander,Columbia,6.39,-73.56,200,NA,23.67,NAC,NAC,3000,NA,NAC,Latosol,"The soils are acid (pH < 4) Latosols with low base content (0.2-1.5 m.e./100 g) and exchange capacity (2-4 m. e./100 g). They developed in stratified material, i.e. fine grained surface deposits of low to medium clay content (10-25%) usually covering a clayey (>35% clay) and dense terrace sediment of low porosity (<30 vol%).",NAC,NA,Folster et al. 1976 ,92,Neotropics,Af,Tropical mountain system,267,tropical,,,
439,MAK-01_M'Passa,NAC,Ogooue-Ivindo,Gabon,0.5,12.8,504,NA,23.6,NAC,NAC,1657,NA,NAC,NAC,NA,NAC,NA,NA,49,Afrotropics,As,Tropical rainforest,136,tropical,,,
440,MAK-02c_Makokou,NAC,Ogooue-Ivindo,Gabon,0.57,12.87,500,NA,24,NAC,NAC,1649,NA,NAC,NAC,NA,NAC,NA,NA,49,Afrotropics,As,Tropical rainforest,137,tropical,,,
441,Mal Uso,NAC,Guanacaste,Costa Rica,10.847,-85.6143,307,NA,25.8,NAC,NAC,1530,NA,NAC, Entisol  ,NA,NAC,NA,NA,NA,Neotropics,Aw,Tropical moist forest,1263,tropical,,,
442,Mamiraua Sustainable Development Reserve,Manaus,Amazonas,Brazil,-2.799934,-64.883583,NAC,NA,NAC,NAC,NAC,3000,NA,NAC,NAC,NA,VARZEA FLOODPLAIN,NA,NA,36,Neotropics,Af,Tropical rainforest,93,tropical,,,
443,Manaus (Malhi 2009),Manaus,Amazonas,Brazil,-2.6,-60.2,90,NA,27.6,NAC,NAC,2349,NA,NAC,NAC,NA,NAC,NA,Malhi et al. 2009 [6],NA,Neotropics,Af,Tropical rainforest,1380,tropical,,,
444,Manaus (Nascimento & Laurance),Manaus,Amazonas,Brazil,-2.5,-60,75,NA,NAC,NAC,NAC,2700,pronounced dry season June-Oct,clay,xanthic ferralsols,NA,NAC,NA,Nascimento and Laurance (2002),33,Neotropics,Af,Tropical rainforest,1409,tropical,,,
445,Manaus 2,Manaus,Amazonas,Brazil,-2.5,-60,NAC,NA,26.7,NAC,NAC,2200,NA,NAC,NAC,NA,NAC,NA,NA,33,Neotropics,Af,Tropical rainforest,98,tropical,,,
446,Manaus 3,Manaus,Amazonas,Brazil,-2.97,-60.18,NAC,NA,26.7,NAC,NAC,2285,NA,NAC,NAC,NA,NAC,NA,NA,34,Neotropics,Af,Tropical rainforest,95,tropical,,,
447,Manaus 4,Manaus,Amazonas,Brazil,-3.1,-60.03,NAC,NA,27.4,NAC,NAC,1571,NA,NAC,NAC,NA,NAC,NA,NA,34,Neotropics,Af,Tropical rainforest,94,tropical,,,
448,Manaus BR-174,Manaus,Amazonas,Brazil,-2.45,-60.05,100,NA,NAC,NAC,NAC,NAC,mild dry season Aug-Oct,clay,Oxisol,"plateau soil is classified as dystrophic, isohyperthermic, clayey kaolinitic, Hapludox. Slope soils are Ultisols and valley bottoms are Spodosols",NAC,NA,NA,33,Neotropics,Af,Tropical rainforest,103,tropical,,,
449,Manaus Floresta,Manaus,Amazonas,Brazil,-3.13,-59.9,NAC,NA,NAC,NAC,NAC,2169,rainfall seasonality index SR (%) = 0.43,NAC,Ferralsol,NA,NAC,NA,NA,NA,Neotropics,Am,Tropical rainforest,1200,tropical,,,
450,Manaus Secondary,Manaus,Amazonas,Brazil,-3.13,-59.9,NAC,NA,NAC,NAC,NAC,2169,rainfall seasonality index SR (%) = 0.43,NAC,Ferralsol,NA,NAC,NA,NA,NA,Neotropics,Am,Tropical rainforest,1201,tropical,,,
451,"Manu, Cocha Cashu Trail 12",NAC,Madre de Dios,Peru,-11.88,-71.35,312,NA,24.77,NAC,NAC,3043,Dry season length 1.59 mths,NAC,Holocene alluvial,NA,Rarely flooded,NA,NA,177,Neotropics,Af,Tropical rainforest,490,tropical,,,
452,"Manu, Cocha Cashu Trail 2 & 13",NAC,Madre de Dios,Peru,-11.88,-71.35,312,NA,24.77,NAC,NAC,3043,Dry season length 1.59 mths,NAC,Holocene alluvial,NA,Rarely flooded,NA,NA,177,Neotropics,Af,Tropical rainforest,491,tropical,,,
453,"Manu, M1",NAC,Madre de Dios,Peru,-11.88,-71.35,312,NA,24.77,NAC,NAC,3043,Dry season length 1.59 mths,NAC,Holocene alluvial,NA,Rarely flooded,NA,NA,177,Neotropics,Af,Tropical rainforest,487,tropical,,,
454,"Manu, M3",NAC,Madre de Dios,Peru,-11.88,-71.35,312,NA,24.77,NAC,NAC,3043,Dry season length 1.59 mths,NAC,Pleistocene alluvial,NA,terra firma,NA,NA,177,Neotropics,Af,Tropical rainforest,488,tropical,,,
455,"Manu, M4",NAC,Madre de Dios,Peru,-11.88,-71.35,312,NA,24.77,NAC,NAC,3043,Dry season length 1.59 mths,NAC,Pleistocene alluvial,NA,terra firma,NA,NA,177,Neotropics,Af,Tropical rainforest,489,tropical,,,
456,Maraba,NAC,Para,Brazil,-5.73,-49.05,90,NA,26.64,NAC,NAC,1956,Dry season length 5.33 mths,NAC,younger oxisol,NA,terra firma,NA,NA,175,Neotropics,Aw,Tropical rainforest,485,tropical,,,
457,Maraca Island,NAC,Roraima,Brazil,3.3333,-61.3333,130,NA,NAC,NAC,NAC,2300,rainfall seasonality index SR (%) = 0.49,sand,Ultisol,Grossarenic Plinthic Paleudult,NAC,NA,NA,NA,Neotropics,Am,Tropical moist forest,1199,tropical,,,
458,"Maraca Island,Forest without Peltogyne",NAC,Roraima,Brazil,3.37,-61.4,NAC,NA,NAC,NAC,NAC,1572,rainfall seasonality index SR (%) = 0.49,NAC,Acrisol,NA,NAC,NA,NA,NA,Neotropics,Am,Tropical moist forest,1198,tropical,,,
459,"Maraca Island,Peltogyne poor forest",NAC,Roraima,Brazil,3.37,-61.4,NAC,NA,NAC,NAC,NAC,1572,rainfall seasonality index SR (%) = 0.49,NAC,Acrisol,NA,NAC,NA,NA,NA,Neotropics,Am,Tropical moist forest,1197,tropical,,,
460,"Maraca Island,Peltogyne-rich forest",NAC,Roraima,Brazil,3.37,-61.4,NAC,NA,NAC,NAC,NAC,1572,rainfall seasonality index SR (%) = 0.49,NAC,Acrisol,NA,NAC,NA,NA,NA,Neotropics,Am,Tropical moist forest,1196,tropical,,,
461,Marafunga,NAC,Eastern Highlands,Papua New Guinea,-6,145.18,NAC,NA,NAC,5,22,3985,NA,NAC,NAC,humic brown clay sensu Haantjens & Rutherford (1967).,NAC,NA,NA,24,Australasia,Af,Tropical mountain system,55,tropical,,,
462,Mata de Piedade,NAC,Pernambuco,Brazil,-7.83,-35.2,NAC,NA,NAC,NAC,NAC,1206,rainfall seasonality index SR (%) = 0.09,NAC,Acrisol,NA,NAC,NA,NA,NA,Neotropics,As,Tropical rainforest,1202,tropical,,,
463,Maui 1,NAC,Hawaii,United States of America,20.805833,-156.255278,1300,NA,16,NAC,NAC,2200,NA,loam,Inceptisols; Andisols,located on shield volcano remnant surfaces of Haleakala volcano,NAC,forest canopy dominated by native evergreen tree Metrosideros polymorpha,NA,159,Oceania,Af,Tropical mountain system,435,tropical,,,
464,Maui 2,NAC,Hawaii,United States of America,20.807361,-156.252917,1300,NA,16,NAC,NAC,2450,NA,loam,Inceptisols; Andisols,located on shield volcano remnant surfaces of Haleakala volcano,NAC,forest canopy dominated by native evergreen tree Metrosideros polymorpha,"Schuur et al 2003,",159,Oceania,Af,Tropical mountain system,436,tropical,,,
465,Maui 3,NAC,Hawaii,United States of America,20.808333,-156.25,1300,NA,16,NAC,NAC,2750,NA,loam,Inceptisols; Andisols,located on shield volcano remnant surfaces of Haleakala volcano,NAC,forest canopy dominated by native evergreen tree Metrosideros polymorpha,"Schuur et al 2003,",159,Oceania,Af,Tropical mountain system,437,tropical,,,
466,Maui 4,NAC,Hawaii,United States of America,20.813194,-156.247083,1300,NA,16,NAC,NAC,3350,NA,loam,Inceptisols; Andisols,located on shield volcano remnant surfaces of Haleakala volcano,NAC,forest canopy dominated by native evergreen tree Metrosideros polymorpha,"Schuur et al 2003,",159,Oceania,Af,Tropical mountain system,438,tropical,,,
467,Maui 5,NAC,Hawaii,United States of America,20.813194,-156.240278,1300,NA,16,NAC,NAC,4050,NA,loam,Inceptisols; Andisols,located on shield volcano remnant surfaces of Haleakala volcano,NAC,forest canopy dominated by native evergreen tree Metrosideros polymorpha,"Schuur et al 2003,",159,Oceania,Af,Tropical mountain system,439,tropical,,,
468,Maui 6,NAC,Hawaii,United States of America,20.815139,-156.229722,1300,NA,16,NAC,NAC,5050,NA,loam,Inceptisols; Andisols,located on shield volcano remnant surfaces of Haleakala volcano,NAC,forest canopy dominated by native evergreen tree Metrosideros polymorpha,"Schuur et al 2003,",159,Oceania,Af,Tropical mountain system,440,tropical,,,
469,Maun- Mopane Woodland,Maun,North-West,Botswana,-19.91546,23.56047,950,NA,NAC,NAC,NAC,464,NA,loam,NAC,NA,NAC,SAVANNA WOODLAND,"Fluxnet workshop 2007, Veenendal 2003",6,Afrotropics,BSh,Tropical dry forest,15,tropical,,,
470,Medio Rio Caqueta 1,NAC,Caqueta,Colombia,-0.42,-72.5,NAC,NA,NAC,NAC,NAC,2289,rainfall seasonality index SR (%) = 0.09,NAC,Acrisol/Alisol,NA,NAC,NA,NA,NA,Neotropics,Af,Tropical rainforest,1203,tropical,,,
