measurementID,sites.sitename,plot.name,stand.age,dominantveg,scientificname,acceptedsymbol,Regentype,UTBE,variables.name,method_id,date,dateloc,start_date,start_dateloc,end_date,end_dateloc,mean,n,statname,stat,notes,covariate_1,coV1_value,coV1_units,covariate_2,coV2_value,coV2_units,covariate_3,coV3_value,coV3_units,dupcode,dupnum,citations.doi,citations.author,citations.year,citations.title,loaded_from
1076,Anandgoan,Stand development of monoculture plantation.1y,1,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,8/1/2000,6,NA,9,NA,9,0.12,5,NAC,NAC,NA,min_dbh,3.5,cm,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biombioe.2003.08.007,Swamy,2004,"Tree growth, biomass, allometry and nutrient distribution in Gmelina arborea stands grown in red lateritic soils of Central India",
1077,Anandgoan,Stand development of monoculture plantation.2y,2,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,8/1/2000,6,NA,9,NA,9,0.27,5,NAC,NAC,NA,min_dbh,3.5,cm,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biombioe.2003.08.007,Swamy,2004,"Tree growth, biomass, allometry and nutrient distribution in Gmelina arborea stands grown in red lateritic soils of Central India",
1078,Anandgoan,Stand development of monoculture plantation.3y,3,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,8/1/2000,6,NA,9,NA,9,0.47,5,NAC,NAC,NA,min_dbh,3.5,cm,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biombioe.2003.08.007,Swamy,2004,"Tree growth, biomass, allometry and nutrient distribution in Gmelina arborea stands grown in red lateritic soils of Central India",
1079,Anandgoan,Stand development of monoculture plantation.4y,4,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,8/1/2000,6,NA,9,NA,9,0.99,5,NAC,NAC,NA,min_dbh,3.5,cm,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biombioe.2003.08.007,Swamy,2004,"Tree growth, biomass, allometry and nutrient distribution in Gmelina arborea stands grown in red lateritic soils of Central India",
1080,Anandgoan,Stand development of monoculture plantation.5y,5,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,8/1/2000,6,NA,9,NA,9,1.49,5,NAC,NAC,NA,min_dbh,3.5,cm,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biombioe.2003.08.007,Swamy,2004,"Tree growth, biomass, allometry and nutrient distribution in Gmelina arborea stands grown in red lateritic soils of Central India",
1081,Anandgoan,Stand development of monoculture plantation.6y,6,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,8/1/2000,6,NA,9,NA,9,3.19,5,NAC,NAC,NA,min_dbh,3.5,cm,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biombioe.2003.08.007,Swamy,2004,"Tree growth, biomass, allometry and nutrient distribution in Gmelina arborea stands grown in red lateritic soils of Central India",
1082,Kusumi,Stand development of monoculture plantation.1 y,1,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,8/1/2000,6,NA,9,NA,9,0.13,5,NAC,NAC,NA,min_dbh,3.5,cm,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biombioe.2003.08.007,Swamy,2004,"Tree growth, biomass, allometry and nutrient distribution in Gmelina arborea stands grown in red lateritic soils of Central India",
1083,Kusumi,Stand development of monoculture plantation.2 y,2,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,8/1/2000,6,NA,9,NA,9,0.28,5,NAC,NAC,NA,min_dbh,3.5,cm,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biombioe.2003.08.007,Swamy,2004,"Tree growth, biomass, allometry and nutrient distribution in Gmelina arborea stands grown in red lateritic soils of Central India",
1084,Kusumi,Stand development of monoculture plantation.3 y,3,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,8/1/2000,6,NA,9,NA,9,0.61,5,NAC,NAC,NA,min_dbh,3.5,cm,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biombioe.2003.08.007,Swamy,2004,"Tree growth, biomass, allometry and nutrient distribution in Gmelina arborea stands grown in red lateritic soils of Central India",
1085,Kusumi,Stand development of monoculture plantation.4 y,4,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,8/1/2000,6,NA,9,NA,9,1.01,5,NAC,NAC,NA,min_dbh,3.5,cm,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biombioe.2003.08.007,Swamy,2004,"Tree growth, biomass, allometry and nutrient distribution in Gmelina arborea stands grown in red lateritic soils of Central India",
1086,Kusumi,Stand development of monoculture plantation.5 y,5,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,8/1/2000,6,NA,9,NA,9,2.15,5,NAC,NAC,NA,min_dbh,3.5,cm,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biombioe.2003.08.007,Swamy,2004,"Tree growth, biomass, allometry and nutrient distribution in Gmelina arborea stands grown in red lateritic soils of Central India",
1087,Kusumi,Stand development of monoculture plantation.6 y,6,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,8/1/2000,6,NA,9,NA,9,4.37,5,NAC,NAC,NA,min_dbh,3.5,cm,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biombioe.2003.08.007,Swamy,2004,"Tree growth, biomass, allometry and nutrient distribution in Gmelina arborea stands grown in red lateritic soils of Central India",
1088,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,5,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,32.5,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",Markku
1089,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,6,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,33.8,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",Markku
1090,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,7,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,41.9,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",Markku
1091,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,9,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,77.5,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",Markku
1092,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,15,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,126.3,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",Markku
1093,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,24,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,187.6,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",Markku
1094,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,26,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,240.6,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",Markku
1095,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,28,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,237.4,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",Markku
1096,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,30,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,287.7,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",Markku
1097,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,5,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,0.98,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",
1098,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,6,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,1,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",
1099,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,7,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,1.23,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",
1100,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,9,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,2.36,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",
1101,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,15,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,3.77,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",
1102,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,24,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,5.73,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",
1103,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,26,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,6.98,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",
1104,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,28,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,7.4,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",
1105,Omo forest reserve plantation chronosequence,Stand development of monoculture plantation,30,2TEB,Nauclea diderrichii,nocode,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,8.61,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.biortech.2006.09.023,Onyekwelu,2007,"Growth, biomass yield and biomass functions for plantation-grown Nauclea diderrichii (de wild) in the humid tropical rainforest zone of south-western Nigeria.",
1106,Oluwa forest reserve plantation,Stand development of monoculture plantation,5,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,83.2,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,Markku
1107,Oluwa forest reserve plantation,Stand development of monoculture plantation,6,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,125.4,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,Markku
1108,Oluwa forest reserve plantation,Stand development of monoculture plantation,8,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,139.1,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,Markku
1109,Oluwa forest reserve plantation,Stand development of monoculture plantation,10,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,161.6,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,Markku
1110,Oluwa forest reserve plantation,Stand development of monoculture plantation,13,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,222,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,Markku
1111,Oluwa forest reserve plantation,Stand development of monoculture plantation,15,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,265.6,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,Markku
1112,Oluwa forest reserve plantation,Stand development of monoculture plantation,16,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,294.2,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,Markku
1113,Oluwa forest reserve plantation,Stand development of monoculture plantation,17,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,336.1,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,Markku
1114,Oluwa forest reserve plantation,Stand development of monoculture plantation,19,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,347.3,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,Markku
1115,Oluwa forest reserve plantation,Stand development of monoculture plantation,21,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_ag,NAC,NI,9,NI,9,NI,9,394.9,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,Markku
1116,Oluwa forest reserve plantation,Stand development of monoculture plantation,5,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,2.6,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,
1117,Oluwa forest reserve plantation,Stand development of monoculture plantation,6,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,3.7,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,
1118,Oluwa forest reserve plantation,Stand development of monoculture plantation,8,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,4.2,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,
1119,Oluwa forest reserve plantation,Stand development of monoculture plantation,10,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,5.3,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,
1120,Oluwa forest reserve plantation,Stand development of monoculture plantation,13,2TDB,Gmelina arborea,GMAR,plantation,not utbe,Biomass_foliage,NAC,NI,9,NI,9,NI,9,7.4,3,NAC,NAC,All plants (no min_dbh).,min_dbh,0,m,NA,NA,NA,NA,NA,NA,0,0,10.1016/S0961-9534(03)00100-4,Onyekwelu,2004,Above-ground biomass production and biomass equations for even-aged Gmelina arborea (ROXB) plantations in south-western Nigeria,
